ID,MA_TAIKHOAN_THANHTOAN,THOIGIAN_GIAODICH,SODU_BANDAU,SOTIEN_TANG,SOTIEN_GIAM,SODU_SAU,LOAITIEN,GHICHU,TAIKHOAN_GUI,TAIKHOAN_NHAN,LOAI_CHUYENKHOAN
713,CASA0002233,2024-02-16 10:00:00,282541340,1400000,0,283941340,VND,CASA0002233 2024-02-16 10:00:00,MSB - NAPAS: 8752666715,CASA0002233,out
714,CASA0002233,2024-02-16 10:00:00,283941340,0,22000000,261941340,VND,CASA0002233 2024-02-17 11:00:00,CASA0002233,STB - NAPAS: 9997654343,out
715,CASA0002233,2024-02-16 10:00:00,261941340,53000000,0,314941340,VND,CASA0002233 2024-02-18 12:00:00,VNC: 0278995699,CASA0002233,inn
716,CASA0002233,2024-02-19 09:00:00,314941340,0,72450000,242491340,VND,CASA0002233 2024-02-19 09:00:00,CASA0002233,MSB - NAPAS: 7812345666,out
717,CASA0002233,2024-02-21 10:00:00,242491340,2000000,0,244491340,VND,CASA0002233 2024-02-20 10:00:00,VNC: 0278995699,CASA0002233,inn
718,CASA0002233,2024-02-21 11:00:00,244491340,0,63700000,180791340,VND,CASA0002233 2024-02-21 11:00:00,CASA0002233,VNC: 0278995699,inn
719,CASA0002233,2024-02-21 12:00:00,180791340,4500000,0,185291340,VND,CASA0002233 2024-02-22 12:00:00,VNC: 0278995699,CASA0002233,inn
720,CASA0002233,2024-02-21 12:00:00,185291340,0,3500500,181790840,VND,CASA0002233 2024-02-23 09:00:00,CASA0002233,STB - NAPAS: 9997654343,out
721,CASA0002233,2024-02-21 13:00:00,181790840,8500000,0,190290840,VND,CASA0002233 2024-02-24 10:00:00,MSB - NAPAS: 8752666772,CASA0002233,out
722,CASA0002233,2024-03-01 11:00:00,190290840,12800000,0,203090840,VND,CASA0002233 2024-03-01 11:00:00,VNC: 0278995349,CASA0002233,inn
723,CASA0002233,2024-03-01 11:00:00,203090840,0,150040000,53050840,VND,RUT TIEN MAT,CASA0002233,,inn
724,CASA0002233,2024-03-03 09:00:00,53050840,87564410,0,140615250,VND,CASA0002233 2024-03-03 09:00:00,VNC: 0278995349,CASA0002233,inn
725,CASA0002233,2024-03-04 10:00:00,140615250,0,2350000,138265250,VND,CASA0002233 2024-03-04 10:00:00,CASA0002233,STB - NAPAS: 9997654959,out
726,CASA0002233,2024-03-04 12:00:00,138265250,0,15240000,123025250,VND,Tra luong thang :3,CASA0002233,VNC: 0278995674,inn
727,CASA0002233,2024-03-05 11:00:00,123025250,0,100000000,23025250,VND,RUT TIEN MAT,CASA0002233,,inn
728,CASA0002233,2024-03-07 12:00:00,23025250,33070000,0,56095250,VND,CASA0002233 2024-03-07 12:00:00,MSB - NAPAS: 7812345668,CASA0002233,out
729,CASA0002233,2024-03-08 09:00:00,56095250,0,300000,55795250,VND,CASA0002233 2024-03-08 09:00:00,CASA0002233,STB - NAPAS: 9997654347,out
730,CASA0002233,2024-03-08 10:00:00,55795250,94200000,0,149995250,VND,CASA0002233 2024-03-09 10:00:00,VNC: 0278995199,CASA0002233,inn
731,CASA0002233,2024-03-10 11:00:00,149995250,0,36000005,113995245,VND,THANH TOAN CKNAPAS,CASA0002233,MSB - NAPAS: 8752666742,out
732,CASA0002233,2024-03-10 11:00:00,113995245,0,3258000,110737245,VND,THANH TOAN CKNAPAS,CASA0002233,MSB - NAPAS: 8752666742,out
733,CASA0002233,2024-03-10 11:00:00,110737245,51000000,0,161737245,VND,CASA0002233 2024-03-11 09:00:00,VNC: 0278995178,CASA0002233,inn
734,CASA0002233,2024-03-11 10:00:00,161737245,620000000,0,781737245,VND,CASA0002233 2024-03-12 10:00:00,VNC: 0278995349,CASA0002233,inn
735,CASA0002233,2024-03-11 11:00:00,781737245,0,82500000,699237245,VND,CASA0002233 2024-03-13 11:00:00,CASA0002233,STB - NAPAS: 9997654343,out
736,CASA0002233,2024-03-13 11:00:00,699237245,0,423853881,275383364,VND,tra tien vay ngan hang,CASA0002233,VNC:79302003,inn
737,CASA0002233,2024-03-14 12:00:00,275383364,135000074,0,410383438,VND,CASA0002233 2024-03-14 12:00:00,VNC: 0278995178,CASA0002233,inn
738,CASA0002233,2024-03-14 12:00:00,410383438,0,46300000,364083438,VND,CASA0002233 2024-03-15 09:00:00,CASA0002233,MSB - NAPAS: 7812345666,out
739,CASA0002233,2024-03-14 12:00:00,364083438,145000000,0,509083438,VND,CASA0002233 2024-03-16 10:00:00,VNC: 0278995175,CASA0002233,inn
740,CASA0002233,2024-03-14 12:00:00,509083438,0,42000000,467083438,VND,RUT TIEN MAT,CASA0002233,,inn
741,CASA0002233,2024-03-25 10:00:00,467083438,0,2453000,464630438,VND,CASA0002233 2024-01-24 10:00:00,CASA0002233,VCB - NAPAS: 1238074732,out
742,CASA0002233,2024-03-25 11:00:00,464630438,101500000,0,566130438,VND,CASA0002233 2024-01-25 11:00:00,STB - NAPAS: 9997654333,CASA0002233,out
743,CASA0002233,2024-03-25 12:00:00,566130438,0,63000000,503130438,VND,CASA0002233 2024-01-26 12:00:00,CASA0002233,MSB - NAPAS: 8752667841,out
744,CASA0002233,2024-03-25 12:00:00,503130438,50000044,0,553130482,VND,CASA0002233 2024-01-27 09:00:00,VNC: 0278995349,CASA0002233,inn
745,CASA0002233,2024-03-25 12:00:00,553130482,0,262500000,290630482,VND,CASA0002233 2024-01-28 10:00:00,CASA0002233,STB - NAPAS: 9997654311,out
746,CASA0002233,2024-03-25 12:00:00,290630482,4110000,0,294740482,VND,CASA0002233 2024-01-29 11:00:00,MSB - NAPAS: 8752667841,CASA0002233,out
747,CASA0002233,2024-03-25 12:00:00,294740482,0,115000000,179740482,VND,RUT TIEN MAT,CASA0002233,,inn
748,CASA0002233,2024-03-31 09:00:00,179740482,50000014,0,229740496,VND,CASA0002233 2024-01-31 09:00:00,VNC: 0278995349,CASA0002233,inn
749,CASA0002266,2024-01-01 09:00:00,546222000,15000000,0,561222000,VND,CASA0002266 2024-01-01 09:00:00,VNC: 0278995674,CASA0002266,inn
750,CASA0002266,2024-01-01 12:05:00,561222000,0,125000,561097000,VND,CASA0002266 2024-01-01 12:05:00.001,CASA0002266,VNC: 0278995600,inn
751,CASA0002266,2024-01-02 10:00:00,561097000,0,2150000,558947000,VND,CASA0002266 2024-01-02 10:00:00,CASA0002266,BID - NAPAS: 8752777745,out
752,CASA0002266,2024-01-03 11:00:00,558947000,22000000,0,580947000,VND,CASA0002266 2024-01-03 11:00:00,VNC: 0278995611,CASA0002266,inn
753,CASA0002266,2024-01-04 12:00:00,580947000,0,41000000,539947000,VND,CASA0002266 2024-01-04 12:00:00,CASA0002266,MBB - NAPAS: 9997654357,out
754,CASA0002266,2024-01-05 09:00:00,539947000,0,420150333,119796667,VND,Tra luong thang: 1,CASA0002266,VNC: 0278995674,inn
755,CASA0002266,2024-01-06 14:00:00,119796667,0,23000000,96796667,VND,CASA0002266 2024-01-06 14:00:00,CASA0002266,MBB - NAPAS: 9997654311,out
756,CASA0002266,2024-01-06 15:00:00,96796667,170000000,0,266796667,VND,CASA0002266 2024-01-07 15:00:00,VNC: 0278995611,CASA0002266,inn
757,CASA0002266,2024-01-09 10:00:00,266796667,0,75000000,191796667,VND,CASA0002266 2024-01-08 10:00:00,CASA0002266,VNC: 0278995600,inn
758,CASA0002266,2024-01-09 11:00:00,191796667,133000000,0,324796667,VND,CASA0002266 2024-01-09 11:00:00,VNC: 0278995349,CASA0002266,inn
759,CASA0002266,2024-01-09 11:00:00,324796667,0,23000000,301796667,VND,THANH TOAN CKNAPAS,CASA0002266,BID - NAPAS: 8752666742,out
760,CASA0002266,2024-01-09 11:00:00,301796667,0,13561580,288235087,VND,THANH TOAN CKNAPAS,CASA0002266,BID - NAPAS: 8752666742,out
761,CASA0002266,2024-01-11 09:00:00,288235087,15000000,0,303235087,VND,CASA0002266 2024-01-11 09:00:00,VNC: 0278995611,CASA0002266,inn
762,CASA0002266,2024-01-11 13:55:00,303235087,0,12573545,290661542,VND,Tra tien NGUYEN VAT LIEU,CASA0002266,MBB - NAPAS: 9997654310,out
763,CASA0002266,2024-01-12 10:00:00,290661542,0,11200000,279461542,VND,CASA0002266 2024-01-12 10:00:00,CASA0002266,MBB - NAPAS: 9997654310,out
764,CASA0002266,2024-01-13 11:00:00,279461542,183800000,0,463261542,VND,CASA0002266 2024-01-13 11:00:00,VNC: 0278995349,CASA0002266,inn
765,CASA0002266,2024-01-14 12:00:00,463261542,0,6100000,457161542,VND,CASA0002266 2024-01-14 12:00:00,CASA0002266,BID - NAPAS: 8752777742,out
766,CASA0002266,2024-01-15 09:00:00,457161542,234412452,0,691573994,VND,CASA0002266 2024-01-15 09:00:00,VNC: 0278995349,CASA0002266,inn
767,CASA0002266,2024-01-16 10:00:00,691573994,0,12000000,679573994,VND,CASA0002266 2024-01-16 10:00:00,CASA0002266,BID - NAPAS: 8752777742,out
768,CASA0002266,2024-01-17 11:00:00,679573994,310000000,0,989573994,VND,CASA0002266 2024-01-17 11:00:00,MBB - NAPAS: 9997654333,CASA0002266,out
769,CASA0002266,2024-01-17 12:00:00,989573994,0,8760000,980813994,VND,CASA0002266 2024-01-18 12:00:00,CASA0002266,MBB - NAPAS: 9997654311,out
770,CASA0002266,2024-01-20 09:00:00,980813994,27000000,0,1007813994,VND,CASA0002266 2024-01-19 09:00:00,MBB - NAPAS: 9990654311,CASA0002266,out
771,CASA0002266,2024-01-20 10:00:00,1007813994,0,22150000,985663994,VND,CASA0002266 2024-01-20 10:00:00,CASA0002266,VNC: 0278995600,inn
772,CASA0002266,2024-01-21 11:00:00,985663994,60010000,0,1045673994,VND,CASA0002266 2024-01-21 11:00:00,VNC: 0278995600,CASA0002266,inn
773,CASA0002266,2024-01-22 12:00:00,1045673994,0,23501000,1022172994,VND,CASA0002266 2024-01-22 12:00:00,CASA0002266,VCB - NAPAS: 1238074732,out
774,CASA0002266,2024-01-23 09:00:00,1022172994,31200000,0,1053372994,VND,CASA0002266 2024-01-23 09:00:00,MBB - NAPAS: 9997654333,CASA0002266,out
775,CASA0002266,2024-02-01 10:00:00,1053372994,0,117300000,936072994,VND,CASA0002266 2024-02-01 10:00:00,CASA0002266,BID - NAPAS: 7812345666,out
776,CASA0002266,2024-02-02 11:00:00,936072994,8250000,0,944322994,VND,CASA0002266 2024-02-02 11:00:00,VNC: 0278995345,CASA0002266,inn
777,CASA0002266,2024-02-03 12:00:00,944322994,0,5100000,939222994,VND,CASA0002266 2024-02-03 12:00:00,CASA0002266,VCB - NAPAS: 1238074746,out
778,CASA0002266,2024-02-03 15:00:00,939222994,25000000,0,964222994,VND,DAT COC HOP DONG,BID - NAPAS: 8752666813,CASA0002266,out
779,CASA0002266,2024-02-03 17:30:00,964222994,0,14250000,949972994,VND,THANH TOAN TIEN THUE NHA,CASA0002266,BID - NAPAS: 8752666885,out
780,CASA0002266,2024-02-04 18:35:20,949972994,0,270000,949702994,VND,THANH TOAN TIEN THUE ,CASA0002266,VCB - NAPAS: 1238074746,out
781,CASA0002266,2024-02-05 09:00:00,949702994,61500000,0,1011202994,VND,TIEN DAT COC,VNC: 0278995699,CASA0002266,inn
782,CASA0002266,2024-02-05 10:00:00,1011202994,0,420150333,591052661,VND,TIEN LUONG THANG 2,CASA0002266,VNC: 0278995674,inn
783,CASA0002266,2024-02-05 14:00:00,591052661,200000000,0,791052661,VND,NOP TIEN MAT,,CASA0002266,inn
784,CASA0002266,2024-02-05 17:30:00,791052661,0,13850000,777202661,VND,THANH TOAN TIEN AN,CASA0002266,BID - NAPAS: 8752666841,out
785,CASA0002266,2024-02-12 14:00:00,777202661,0,37630000,739572661,VND,THANH TOAN TIEN THUE XE,CASA0002266,BID - NAPAS: 8752666885,out
786,CASA0002266,2024-02-12 15:00:00,739572661,0,23000000,716572661,VND,THANH TOAN CKNAPAS,CASA0002266,BID - NAPAS: 8752666742,out
787,CASA0002266,2024-02-12 15:00:00,716572661,0,31255400,685317261,VND,THANH TOAN CKNAPAS,CASA0002266,BID - NAPAS: 8752666742,out
788,CASA0002266,2024-02-12 15:00:00,685317261,215000000,0,900317261,VND,KHACH TRA NO,VNC: 0278995699,CASA0002266,inn
789,CASA0002266,2024-02-12 15:00:00,900317261,0,35000000,865317261,VND,CASA0002266 2024-02-15 09:00:00,CASA0002266,MBB - NAPAS: 9997654311,out
790,CASA0002266,2024-02-16 10:00:00,865317261,4700000,0,870017261,VND,CASA0002266 2024-02-16 10:00:00,BID - NAPAS: 8752666715,CASA0002266,out
791,CASA0002266,2024-02-17 11:00:00,870017261,0,20000000,850017261,VND,CASA0002266 2024-02-17 11:00:00,CASA0002266,MBB - NAPAS: 9997654343,out
792,CASA0002266,2024-02-18 12:00:00,850017261,30000000,0,880017261,VND,CASA0002266 2024-02-18 12:00:00,VNC: 0278995699,CASA0002266,inn
793,CASA0002266,2024-02-19 09:00:00,880017261,0,24500000,855517261,VND,CASA0002266 2024-02-19 09:00:00,CASA0002266,BID - NAPAS: 7812345666,out
794,CASA0002266,2024-02-21 10:00:00,855517261,3200000,0,858717261,VND,CASA0002266 2024-02-20 10:00:00,VNC: 0278995699,CASA0002266,inn
795,CASA0002266,2024-02-21 11:00:00,858717261,0,13700000,845017261,VND,CASA0002266 2024-02-21 11:00:00,CASA0002266,VNC: 0278995699,inn
796,CASA0002266,2024-02-21 12:00:00,845017261,45000000,0,890017261,VND,CASA0002266 2024-02-22 12:00:00,VNC: 0278995699,CASA0002266,inn
797,CASA0002266,2024-02-23 09:00:00,890017261,0,83500500,806516761,VND,CASA0002266 2024-02-23 09:00:00,CASA0002266,MBB - NAPAS: 9997654343,out
798,CASA0002266,2024-02-24 10:00:00,806516761,6500000,0,813016761,VND,CASA0002266 2024-02-24 10:00:00,BID - NAPAS: 8752666772,CASA0002266,out
799,CASA0002266,2024-03-01 11:00:00,813016761,12800000,0,825816761,VND,CASA0002266 2024-03-01 11:00:00,VNC: 0278995349,CASA0002266,inn
800,CASA0002266,2024-03-02 12:00:00,825816761,0,150040000,675776761,VND,RUT TIEN MAT,CASA0002266,,inn
801,CASA0002266,2024-03-03 09:00:00,675776761,525055000,0,1200831761,VND,CASA0002266 2024-03-03 09:00:00,VNC: 0278995349,CASA0002266,inn
802,CASA0002266,2024-03-04 10:00:00,1200831761,0,43500000,1157331761,VND,CASA0002266 2024-03-04 10:00:00,CASA0002266,MBB - NAPAS: 9997654959,out
803,CASA0002266,2024-03-04 12:00:00,1157331761,0,420150333,737181428,VND,Tra luong thang :3,CASA0002266,VNC: 0278995674,inn
804,CASA0002266,2024-03-04 12:00:00,737181428,0,200000000,537181428,VND,RUT TIEN MAT,CASA0002266,,inn
805,CASA0002266,2024-03-04 12:00:00,537181428,3070000,0,540251428,VND,CASA0002266 2024-03-07 12:00:00,BID - NAPAS: 7812345668,CASA0002266,out
806,CASA0002266,2024-03-04 12:00:00,540251428,0,300000,539951428,VND,CASA0002266 2024-03-08 09:00:00,CASA0002266,MBB - NAPAS: 9997654347,out
807,CASA0002266,2024-03-04 12:00:00,539951428,334200000,0,874151428,VND,CASA0002266 2024-03-09 10:00:00,VNC: 0278995199,CASA0002266,inn
808,CASA0002266,2024-03-04 12:00:00,874151428,0,30000005,844151423,VND,THANH TOAN CKNAPAS,CASA0002266,BID - NAPAS: 8752666742,out
809,CASA0002266,2024-03-10 12:00:00,844151423,0,32000047,812151376,VND,THANH TOAN CKNAPAS,CASA0002266,BID - NAPAS: 8752666742,out
810,CASA0002266,2024-03-11 09:00:00,812151376,5100000,0,817251376,VND,CASA0002266 2024-03-11 09:00:00,VNC: 0278995178,CASA0002266,inn
811,CASA0002266,2024-03-11 10:00:00,817251376,11200000,0,828451376,VND,CASA0002266 2024-03-12 10:00:00,VNC: 0278995349,CASA0002266,inn
812,CASA0002266,2024-03-11 11:00:00,828451376,0,82500000,745951376,VND,CASA0002266 2024-03-13 11:00:00,CASA0002266,MBB - NAPAS: 9997654343,out
813,CASA0002266,2024-03-14 12:00:00,745951376,35000074,0,780951450,VND,CASA0002266 2024-03-14 12:00:00,VNC: 0278995178,CASA0002266,inn
814,CASA0002266,2024-03-14 12:00:00,780951450,0,56300000,724651450,VND,CASA0002266 2024-03-15 09:00:00,CASA0002266,BID - NAPAS: 7812345666,out
815,CASA0002266,2024-03-14 12:00:00,724651450,145000000,0,869651450,VND,CASA0002266 2024-03-16 10:00:00,VNC: 0278995175,CASA0002266,inn
816,CASA0002266,2024-03-14 12:00:00,869651450,0,72000000,797651450,VND,RUT TIEN MAT,CASA0002266,,inn
817,CASA0002266,2024-03-14 12:00:00,797651450,0,253000,797398450,VND,CASA0002266 2024-01-24 10:00:00,CASA0002266,VCB - NAPAS: 1238074732,out
818,CASA0002266,2024-03-14 12:00:00,797398450,21500000,0,818898450,VND,CASA0002266 2024-01-25 11:00:00,MBB - NAPAS: 9997654333,CASA0002266,out
819,CASA0002266,2024-03-25 12:00:00,818898450,0,73000000,745898450,VND,CASA0002266 2024-01-26 12:00:00,CASA0002266,BID - NAPAS: 8752667841,out
820,CASA0002266,2024-03-27 09:00:00,745898450,50000044,0,795898494,VND,CASA0002266 2024-01-27 09:00:00,VNC: 0278995349,CASA0002266,inn
821,CASA0002266,2024-03-28 10:00:00,795898494,0,25000000,770898494,VND,CASA0002266 2024-01-28 10:00:00,CASA0002266,MBB - NAPAS: 9997654311,out
822,CASA0002266,2024-03-29 11:00:00,770898494,94110000,0,865008494,VND,CASA0002266 2024-01-29 11:00:00,BID - NAPAS: 8752667841,CASA0002266,out
823,CASA0002266,2024-03-30 12:00:00,865008494,0,115000000,750008494,VND,RUT TIEN MAT,CASA0002266,,inn
824,CASA0002266,2024-03-31 09:00:00,750008494,50000014,0,800008508,VND,CASA0002266 2024-01-31 09:00:00,VNC: 0278995349,CASA0002266,inn
825,CASA0002315,2024-01-01 09:00:00,146222000,12000000,0,158222000,VND,CASA0002315 2024-01-01 09:00:00,VNC: 0278995674,CASA0002315,inn
826,CASA0002315,2024-01-01 12:05:00,158222000,0,8125000,150097000,VND,CASA0002315 2024-01-01 12:05:00.001,CASA0002315,VNC: 0278995600,inn
827,CASA0002315,2024-01-02 10:00:00,150097000,0,12150000,137947000,VND,CASA0002315 2024-01-02 10:00:00,CASA0002315,SHB - NAPAS: 8752777745,out
828,CASA0002315,2024-01-03 11:00:00,137947000,32000000,0,169947000,VND,CASA0002315 2024-01-03 11:00:00,VNC: 0278995611,CASA0002315,inn
829,CASA0002315,2024-01-04 12:00:00,169947000,0,31000000,138947000,VND,CASA0002315 2024-01-04 12:00:00,CASA0002315,CTG - NAPAS: 9997654357,out
830,CASA0002315,2024-01-05 09:00:00,138947000,0,54856000,84091000,VND,Tra luong thang: 1,CASA0002315,VNC: 0278995674,inn
831,CASA0002315,2024-01-06 14:00:00,84091000,0,23000000,61091000,VND,CASA0002315 2024-01-06 14:00:00,CASA0002315,CTG - NAPAS: 9997654311,out
832,CASA0002315,2024-01-06 15:00:00,61091000,17000000,0,78091000,VND,CASA0002315 2024-01-07 15:00:00,VNC: 0278995611,CASA0002315,inn
833,CASA0002315,2024-01-09 10:00:00,78091000,0,25000000,53091000,VND,CASA0002315 2024-01-08 10:00:00,CASA0002315,VNC: 0278995600,inn
834,CASA0002315,2024-01-09 11:00:00,53091000,13300000,0,66391000,VND,CASA0002315 2024-01-09 11:00:00,VNC: 0278995349,CASA0002315,inn
835,CASA0002315,2024-01-10 09:00:00,66391000,0,23000000,43391000,VND,THANH TOAN CKNAPAS,CASA0002315,SHB - NAPAS: 8752666742,out
836,CASA0002315,2024-01-10 10:00:00,43391000,0,13561500,29829500,VND,THANH TOAN CKNAPAS,CASA0002315,SHB - NAPAS: 8752666742,out
837,CASA0002315,2024-01-11 09:00:00,29829500,25000000,0,54829500,VND,CASA0002315 2024-01-11 09:00:00,VNC: 0278995611,CASA0002315,inn
838,CASA0002315,2024-01-11 13:55:00,54829500,0,8560000,46269500,VND,Tra tien NGUYEN VAT LIEU,CASA0002315,CTG - NAPAS: 9997654310,out
839,CASA0002315,2024-01-12 10:00:00,46269500,0,11200000,35069500,VND,CASA0002315 2024-01-12 10:00:00,CASA0002315,CTG - NAPAS: 9997654310,out
840,CASA0002315,2024-01-14 12:00:00,35069500,0,11100000,23969500,VND,CASA0002315 2024-01-14 12:00:00,CASA0002315,SHB - NAPAS: 8752777742,out
841,CASA0002315,2024-01-15 09:00:00,23969500,2342452,0,26311952,VND,CASA0002315 2024-01-15 09:00:00,VNC: 0278995349,CASA0002315,inn
842,CASA0002315,2024-01-16 10:00:00,26311952,0,1200000,25111952,VND,CASA0002315 2024-01-16 10:00:00,CASA0002315,SHB - NAPAS: 8752777742,out
843,CASA0002315,2024-01-17 12:00:00,25111952,0,4760000,20351952,VND,CASA0002315 2024-01-18 12:00:00,CASA0002315,CTG - NAPAS: 9997654311,out
844,CASA0002315,2024-01-20 09:00:00,20351952,47000000,0,67351952,VND,CASA0002315 2024-01-19 09:00:00,CTG - NAPAS: 9990654311,CASA0002315,out
845,CASA0002315,2024-01-20 10:00:00,67351952,0,2210000,65141952,VND,CASA0002315 2024-01-20 10:00:00,CASA0002315,VNC: 0278995600,inn
846,CASA0002315,2024-01-22 12:00:00,65141952,0,12350000,52791952,VND,CASA0002315 2024-01-22 12:00:00,CASA0002315,VCB - NAPAS: 1238074732,out
847,CASA0002315,2024-01-23 09:00:00,52791952,52600000,0,105391952,VND,CASA0002315 2024-01-23 09:00:00,CTG - NAPAS: 9997654333,CASA0002315,out
848,CASA0002315,2024-01-28 09:00:00,105391952,0,88301085,17090867,VND,tra tien vay ngan hang,CASA0002315,VNC:79302003,inn
849,CASA0002315,2024-02-01 10:00:00,17090867,0,1100000,15990867,VND,CASA0002315 2024-02-01 10:00:00,CASA0002315,SHB - NAPAS: 7812345666,out
850,CASA0002315,2024-02-02 11:00:00,15990867,28250000,0,44240867,VND,CASA0002315 2024-02-02 11:00:00,VNC: 0278995345,CASA0002315,inn
851,CASA0002315,2024-02-03 12:00:00,44240867,0,3100000,41140867,VND,CASA0002315 2024-02-03 12:00:00,CASA0002315,VCB - NAPAS: 1238074746,out
852,CASA0002315,2024-02-03 15:00:00,41140867,21000000,0,62140867,VND,DAT COC HOP DONG,SHB - NAPAS: 8752666813,CASA0002315,out
853,CASA0002315,2024-02-03 17:30:00,62140867,0,14250000,47890867,VND,THANH TOAN TIEN THUE NHA,CASA0002315,SHB - NAPAS: 8752666885,out
854,CASA0002315,2024-02-04 18:35:20,47890867,0,1270000,46620867,VND,THANH TOAN TIEN THUE ,CASA0002315,VCB - NAPAS: 1238074746,out
855,CASA0002315,2024-02-05 09:00:00,46620867,65000000,0,111620867,VND,TIEN DAT COC,VNC: 0278995699,CASA0002315,inn
856,CASA0002315,2024-02-05 10:00:00,111620867,0,54856000,56764867,VND,TIEN LUONG THANG 2,CASA0002315,VNC: 0278995674,inn
857,CASA0002315,2024-02-08 14:00:00,56764867,40000000,0,96764867,VND,NOP TIEN MAT,,CASA0002315,inn
858,CASA0002315,2024-02-08 14:00:00,96764867,0,23850000,72914867,VND,THANH TOAN TIEN AN,CASA0002315,SHB - NAPAS: 8752666841,out
859,CASA0002315,2024-02-12 14:00:00,72914867,0,7630000,65284867,VND,THANH TOAN TIEN THUE XE,CASA0002315,SHB - NAPAS: 8752666885,out
860,CASA0002315,2024-02-12 15:00:00,65284867,0,13000000,52284867,VND,THANH TOAN CKNAPAS,CASA0002315,SHB - NAPAS: 8752666742,out
861,CASA0002315,2024-02-12 15:00:00,52284867,0,3255400,49029467,VND,THANH TOAN CKNAPAS,CASA0002315,SHB - NAPAS: 8752666742,out
862,CASA0002315,2024-02-12 15:00:00,49029467,21000000,0,70029467,VND,KHACH TRA NO,VNC: 0278995699,CASA0002315,inn
863,CASA0002315,2024-02-12 15:00:00,70029467,0,5000000,65029467,VND,CASA0002315 2024-02-15 09:00:00,CASA0002315,CTG - NAPAS: 9997654311,out
864,CASA0002315,2024-02-12 15:00:00,65029467,14700000,0,79729467,VND,CASA0002315 2024-02-16 10:00:00,SHB - NAPAS: 8752666715,CASA0002315,out
865,CASA0002315,2024-02-17 11:00:00,79729467,0,21000000,58729467,VND,CASA0002315 2024-02-17 11:00:00,CASA0002315,CTG - NAPAS: 9997654343,out
866,CASA0002315,2024-02-18 12:00:00,58729467,32000000,0,90729467,VND,CASA0002315 2024-02-18 12:00:00,VNC: 0278995699,CASA0002315,inn
867,CASA0002315,2024-02-19 09:00:00,90729467,0,24000000,66729467,VND,CASA0002315 2024-02-19 09:00:00,CASA0002315,SHB - NAPAS: 7812345666,out
868,CASA0002315,2024-02-21 10:00:00,66729467,9750000,0,76479467,VND,CASA0002315 2024-02-20 10:00:00,VNC: 0278995699,CASA0002315,inn
869,CASA0002315,2024-02-21 11:00:00,76479467,0,2400000,74079467,VND,CASA0002315 2024-02-21 11:00:00,CASA0002315,VNC: 0278995699,inn
870,CASA0002315,2024-02-21 12:00:00,74079467,14500000,0,88579467,VND,CASA0002315 2024-02-22 12:00:00,VNC: 0278995699,CASA0002315,inn
871,CASA0002315,2024-02-23 09:00:00,88579467,0,23500500,65078967,VND,CASA0002315 2024-02-23 09:00:00,CASA0002315,CTG - NAPAS: 9997654343,out
872,CASA0002315,2024-02-24 10:00:00,65078967,36500000,0,101578967,VND,CASA0002315 2024-02-24 10:00:00,SHB - NAPAS: 8752666772,CASA0002315,out
873,CASA0002315,2024-02-28 10:00:00,101578967,0,87396119,14182848,VND,tra tien vay ngan hang,CASA0002315,VNC:79302003,inn
874,CASA0002315,2024-03-01 11:00:00,14182848,12800012,0,26982860,VND,CASA0002315 2024-03-01 11:00:00,VNC: 0278995349,CASA0002315,inn
875,CASA0002315,2024-03-02 12:00:00,26982860,0,20000000,6982860,VND,RUT TIEN MAT,CASA0002315,,inn
876,CASA0002315,2024-03-03 09:00:00,6982860,25055000,0,32037860,VND,CASA0002315 2024-03-03 09:00:00,VNC: 0278995349,CASA0002315,inn
877,CASA0002315,2024-03-04 10:00:00,32037860,0,4350000,27687860,VND,CASA0002315 2024-03-04 10:00:00,CASA0002315,CTG - NAPAS: 9997654959,out
878,CASA0002315,2024-03-04 10:00:00,27687860,80000000,0,107687860,VND,NOP TIEN MAT,,CASA0002315,inn
879,CASA0002315,2024-03-04 10:00:00,107687860,0,54856000,52831860,VND,Tra luong thang :3,CASA0002315,VNC: 0278995674,inn
880,CASA0002315,2024-03-04 10:00:00,52831860,0,20000000,32831860,VND,RUT TIEN MAT,CASA0002315,,inn
881,CASA0002315,2024-03-07 12:00:00,32831860,7250000,0,40081860,VND,CASA0002315 2024-03-07 12:00:00,SHB - NAPAS: 7812345668,CASA0002315,out
882,CASA0002315,2024-03-08 09:00:00,40081860,0,3000000,37081860,VND,CASA0002315 2024-03-08 09:00:00,CASA0002315,CTG - NAPAS: 9997654347,out
883,CASA0002315,2024-03-08 10:00:00,37081860,14200000,0,51281860,VND,CASA0002315 2024-03-09 10:00:00,VNC: 0278995199,CASA0002315,inn
884,CASA0002315,2024-03-10 11:00:00,51281860,0,3000000,48281860,VND,THANH TOAN CKNAPAS,CASA0002315,SHB - NAPAS: 8752666742,out
885,CASA0002315,2024-03-10 12:00:00,48281860,0,3120000,45161860,VND,THANH TOAN CKNAPAS,CASA0002315,SHB - NAPAS: 8752666742,out
886,CASA0002315,2024-03-11 11:00:00,45161860,0,2500000,42661860,VND,CASA0002315 2024-03-13 11:00:00,CASA0002315,CTG - NAPAS: 9997654343,out
887,CASA0002315,2024-03-14 12:00:00,42661860,14653890,0,57315750,VND,CASA0002315 2024-03-14 12:00:00,VNC: 0278995178,CASA0002315,inn
